,TimeSeconds,X,Y,Speed,Distance,Throttle,Brake,LapNumber
0,0.0,3008.0058782157057,2370.993368442758,0.0,-4498.784061977314,26.0,True,1
1,0.095,3008.002892453555,2370.996742723551,0.0,-4498.79916666667,26.0,True,1
2,0.151,3008.0,2371.0,0.0,-4498.813533950781,26.175,True,1
3,0.311,3008.0,2371.0,0.0,-4498.859422143025,26.675,True,1
4,0.415,3008.0432749711363,2370.951266790761,0.0,-4498.79916666667,27.0,False,1
5,0.655,3008.4696335831113,2369.8758294805552,8.0,-4498.265833333337,27.0,False,1
6,0.751,3009.0,2368.0,11.0,-4497.880069899915,27.6,False,1
7,0.971,3011.0,2360.0,17.875008,-4496.689825329304,28.9750016,False,1
8,0.975,3011.041312628832,2359.807245839775,18.0,-4496.665833333337,29.0,False,1
9,1.175,3013.40272055589,2348.2897656935424,24.0,-4495.332500000004,30.0,False,1
10,1.211,3014.0,2346.0,25.00000711111111,-4495.047519560242,30.500003555555555,False,1
11,1.351,3017.0,2336.0,28.88888888888889,-4493.789425765687,32.44444444444444,False,1
12,1.535,3022.6189930844594,2314.3024358021257,34.0,-4491.9325000000035,35.0,False,1
13,1.631,3026.0,2301.0,36.4,-4490.932172076426,36.92,False,1
14,1.735,3029.854176693681,2286.213684854529,39.0,-4489.765833333337,39.0,False,1
15,1.975,3038.5163247607534,2253.7156304764103,49.0,-4486.49916666667,42.0,False,1
16,2.031,3040.0,2248.0,50.964911965527904,-4485.623356933303,43.263157692125084,False,1
17,2.331,3047.0,2220.0,61.49123504902496,-4480.320800812452,50.030079674373184,False,1
18,2.374,3049.0610318125073,2212.0495410746203,63.0,-4479.51666666667,51.0,False,1
19,2.614,3064.91354737408,2151.8441980214693,70.0,-4474.850000000004,58.0,False,1
20,2.651,3067.0,2144.0,71.6187584,-4474.0872200988115,58.2312512,False,1
21,2.774,3072.548005240578,2123.331715445999,77.0,-4471.427777777782,59.0,False,1
22,2.99,3081.0,2092.0,85.1,-4466.093163820932,64.4,False,1
23,3.174,3092.369696360646,2048.8733102473548,92.0,-4461.205555555559,69.0,False,1
24,3.23,3096.0,2035.0,93.68,-4459.709054923092,70.4,False,1
25,3.374,3105.2875341368785,1999.3563047537953,98.0,-4455.761111111115,74.0,False,1
26,3.41,3108.0,1989.0,99.575,-4454.72148396732,74.675,False,1
27,3.67,3132.0,1898.0,110.95,-4446.598301912094,79.55,False,1
28,3.694,3133.9899752657216,1890.4238437238919,112.0,-4445.805555555559,80.0,False,1
29,4.014,3156.064795320847,1805.3707163847312,126.0,-4434.6055555555595,85.0,False,1
30,4.05,3159.0,1794.0,127.95,-4433.2702166131685,86.95,False,1
31,4.254,3180.600629862207,1710.2975030360742,139.0,-4425.338888888892,98.0,False,1
32,4.27,3183.0,1701.0,139.88,-4424.6807732832885,98.08,False,1
33,4.47,3218.0,1565.0,150.88,-4415.978908747858,99.08,False,1
34,4.654,3232.589679405952,1505.7782459929679,161.0,-4407.4500000000035,100.0,False,1
35,4.81,3241.0,1470.0,167.825,-4399.978378169352,100.0,False,1
36,4.974,3257.202700327134,1403.6107057598754,175.0,-4391.894444444448,100.0,False,1
37,5.07,3270.0,1348.0,178.84,-4387.057839429962,100.0,False,1
38,5.174,3286.517524414033,1272.058814481479,183.0,-4381.727777777782,100.0,False,1
39,5.35,3313.0,1146.0,187.95,-4372.484542227353,100.0,False,1
40,5.494,3322.7278521965436,1099.1493307076685,192.0,-4364.661111111115,100.0,False,1
41,5.65,3330.0,1059.0,201.75,-4355.909257357385,100.0,False,1
42,5.654,3330.2785648336453,1057.3976991020998,202.0,-4355.683333333337,100.0,False,1
43,5.93,3356.0,902.0,205.94285714285715,-4339.896689821355,100.0,False,1
44,5.934,3356.331776685962,899.8099567651971,206.0,-4339.661111111115,100.0,False,1
45,6.15,3372.0,774.0,216.8,-4326.606326727338,100.0,False,1
46,6.174,3374.0219839723,752.9559281342621,218.0,-4325.127777777781,100.0,False,1
