,TimeSeconds,X,Y,Speed,Distance,Throttle,Brake,LapNumber
0,0.0,1459.9996277700495,345.00001560344646,0.0,-5414.126876758634,32.0,True,1
1,0.015,1459.9996001218876,345.00001688746994,0.0,-5414.1269444444415,32.0,True,1
2,0.1,1460.0,345.0,0.0,-5414.127378919618,32.0,True,1
3,0.175,1460.0011055465038,344.9999533110649,0.0,-5414.1269444444415,32.0,True,1
4,0.26,1460.0,345.0,0.0,-5414.124561204197,32.0,True,1
5,0.375,1459.9884890599064,345.0004861247656,0.0,-5414.1269444444415,32.0,True,1
6,0.48,1460.0,345.0,0.0,-5414.146068366785,39.5833472,True,1
7,0.62,1460.0,345.0,0.0,-5414.179573911142,49.69443982222222,True,1
8,0.735,1459.591271586485,345.01726123171534,0.0,-5414.1269444444415,58.0,False,1
9,0.86,1461.0,344.0,3.5842267333673443,-5413.968245144944,53.967744924961735,False,1
10,1.014,1468.612450980718,339.83413231398964,8.0,-5413.506944444442,49.0,False,1
11,1.08,1472.0,338.0,11.535721142857144,-5413.170825729702,48.76428525714286,False,1
12,1.294,1478.9878395606345,334.1218420122194,23.0,-5411.718055555552,48.0,False,1
13,1.46,1485.0,331.0,24.383332266666667,-5410.604893919372,50.76666453333333,False,1
14,1.534,1488.9442066011095,329.0522478263646,25.0,-5410.051388888886,52.0,False,1
15,1.62,1495.0,326.0,27.7642816,-5409.329502809468,54.1499968,False,1
16,1.814,1516.3962230252855,314.5477037210793,34.0,-5407.406944444441,59.0,False,1
17,1.94,1530.0,307.0,38.7249952,-5405.9597898305365,59.7874992,False,1
18,2.134,1543.7245002871048,298.8913681623631,46.0,-5403.318055555553,61.0,False,1
19,2.34,1560.0,290.0,53.57352470588235,-5399.760477255903,64.93823284705883,False,1
20,2.52,1584.0,278.0,60.191181176470586,-5396.036710386808,68.37941421176471,False,1
21,2.68,1607.0,265.0,66.07353411764706,-5392.657509160367,71.43823774117647,False,1
22,2.814,1639.0247229776064,247.4569593080872,71.0,-5389.906944444441,74.0,False,1
23,3.02,1693.0,218.0,72.9312488,-5385.794824122005,74.6437496,False,1
24,3.134,1709.5363817321208,208.31573132198062,74.0,-5383.329166666664,75.0,False,1
25,3.3,1727.0,197.0,82.2999936,-5379.283451503206,75.82999936,False,1
26,3.534,1772.0623219122594,168.06020802983446,94.0,-5372.884722222219,77.0,False,1
27,3.56,1780.0,163.0,95.0562552,-5372.144208785802,77.812504,False,1
28,3.76,1854.0,116.0,103.1812552,-5366.25590806167,84.062504,False,1
29,3.854,1878.209329549378,100.69673491739987,107.0,-5363.373611111108,87.0,False,1
30,4.134,1909.0011548451262,81.70673319039919,116.0,-5354.351388888886,90.0,False,1
31,4.28,1957.0,52.0,120.562504,-5349.373738026481,92.281252,False,1
32,4.454,2049.366117711525,-5.379267134024755,126.0,-5343.151388888886,95.0,False,1
33,4.481,2060.0,-12.0,127.2535744,-5342.1527730041735,94.6142848,False,1
34,4.734,2098.4927802989882,-36.270220637748025,139.0,-5332.340277777775,91.0,False,1
35,4.761,2106.0,-41.0,140.3500032,-5331.239763619591,91.8678592,False,1
36,5.014,2238.9670321656245,-124.46856944834437,153.0,-5320.440277777775,100.0,False,1
37,5.081,2270.0,-144.0,155.71339877151877,-5317.449688571787,100.0,False,1
38,5.335,2328.2750940997626,-181.12239376576076,166.0,-5305.638611111108,100.0,False,1
39,5.461,2363.0,-203.0,170.7250048,-5299.507303413988,100.0,False,1
40,5.655,2455.1897821229118,-260.475168187177,178.0,-5289.816388888886,100.0,False,1
41,5.741,2496.0,-286.0,180.687504,-5285.476854122169,100.0,False,1
42,5.815,2526.5701649516236,-305.2350349494275,183.0,-5281.6830555555525,100.0,False,1
43,6.021,2602.0,-353.0,190.0812544,-5270.676884487489,100.0,False,1
44,6.135,2651.418360608873,-384.0799291027295,194.0,-5264.438611111108,100.0,False,1
45,6.281,2720.0,-427.0,197.6500032,-5256.386750843601,100.0,False,1
46,6.375,2764.163019189059,-454.526069870886,200.0,-5251.105277777775,100.0,False,1
47,6.5,2824.0,-492.0,205.62499712,-5243.910775702765,100.0,False,1
48,6.575,2861.2930402607385,-515.6548635918452,209.0,-5239.494166666664,100.0,False,1
49,6.62,2884.0,-530.0,210.87499733333334,-5236.806730685687,100.0,False,1
50,6.815,2984.1349868004527,-591.8483267064246,219.0,-5224.894166666663,100.0,False,1
51,6.94,3048.0,-631.0,222.1249984,-5217.126407982562,100.0,False,1
52,7.055,3105.7692699190475,-666.6417694271211,225.0,-5209.894166666663,100.0,False,1
53,7.14,3154.0,-696.0,226.770832,-5204.492768762872,100.0,False,1
54,7.295,3262.962727019444,-760.7967193902008,230.0,-5194.56083333333,100.0,False,1
55,7.38,3319.0,-794.0,230.42499968,-5189.10190747922,100.0,False,1
56,7.695,3462.149817366992,-879.8891413180863,232.0,-5168.783055555553,100.0,False,1
57,7.72,3474.0,-887.0,232.250628451027,-5167.161640189157,100.0,False,1
58,7.92,3589.0,-955.0,234.25564066074938,-5154.138702934808,100.0,False,1
59,8.094,3736.7320561593265,-1038.3848883302935,236.0,-5142.626388888886,100.0,False,1
60,8.18,3801.0,-1074.0,238.1499968,-5136.848462783262,100.0,False,1
61,8.254,3842.8076179306418,-1096.823111951541,240.0,-5131.959722222219,100.0,False,1
62,8.58,3979.0,-1167.0,223.02084,-5112.4068777814755,34.1208592,False,1
